CODE	POP_R	POP_V	POP_A	POP_P	POP_C	POP_E	POP_O	POP_S	XSUM
21779929	2	0	1	0	0	0	0	0	3
22374914	12	0	0	0	0	0	0	2	14
22383522	7	0	0	0	0	0	0	0	7
21786135	7	0	0	0	0	0	0	1	8
21797781	0	0	2	0	0	0	0	0	2
21761183	7	0	0	0	0	0	0	0	7
22377689	4	0	0	0	0	0	0	0	4
22019197	1	0	0	0	0	0	0	0	1
21726400	0	0	8	0	0	0	0	0	8
21967377	6	1	0	0	0	0	0	1	8
21787557	7	0	0	0	0	0	0	1	8
22044329	1	0	0	0	0	0	0	0	1
41441095	5	0	1	0	0	0	0	0	6
21812101	0	0	0	0	0	0	0	4	4
22150498	4	0	0	0	0	0	0	0	4
22159444	2	0	0	0	0	2	0	1	5
22368744	8	0	0	0	0	0	0	18	26
21785775	12	0	0	0	0	0	0	4	16
21704414	11	0	1	0	0	0	0	6	18
22735861	10	0	2	0	0	0	0	1	13
21741395	6	0	1	0	0	0	0	2	9
21778019	6	0	1	0	0	0	0	0	7
22192565	3	0	0	0	0	0	0	0	3
22282297	3	0	0	0	0	0	0	3	6
21904014	8	0	0	0	0	0	0	1	9
73058670	4	1	0	0	0	0	0	1	6
22266275	1	0	0	0	0	0	0	2	3
21745650	35	2	20	2	0	87	67	100	313
22354468	7	0	0	0	0	0	0	4	11
21865825	1	0	0	0	0	0	0	2	3
21863024	8	0	0	0	0	0	0	4	12
22303227	0	0	6	0	0	1	0	0	7
22255656	2	0	0	0	0	0	0	0	2
21715815	6	1	0	0	0	0	0	2	9
22295348	6	0	0	0	0	0	0	0	6
21773998	37	0	0	2	0	0	3	263	305
21912408	14	0	0	0	0	0	0	4	18
21762015	2	1	0	0	0	0	0	2	5
21733449	3	0	0	0	0	0	0	2	5
21965595	0	0	1	2	0	0	0	0	3
21712760	0	0	10	0	0	0	0	0	10
22257951	2	0	0	0	0	0	0	1	3
22497960	0	0	1	0	0	0	0	0	1
22302654	8	0	1	0	0	0	0	1	10
22312064	11	0	1	0	0	0	0	0	12
22309811	10	0	0	0	0	0	0	5	15
21731811	5	0	0	0	0	0	0	0	5
21914117	21	0	2	0	0	0	0	18	41
22179658	5	0	0	0	0	0	0	3	8
21754918	3	0	0	0	0	0	0	2	5
22281843	5	0	0	0	0	0	0	2	7
22086188	0	0	5	0	0	0	0	0	5
21768561	4	0	1	0	0	0	0	3	8
21793867	14	0	2	0	0	0	0	4	20
22351779	7	0	0	0	0	0	0	1	8
21766452	9	0	0	0	0	0	0	4	13
22397809	15	0	0	0	0	1	0	4	20
21756155	5	0	1	0	0	0	0	2	8
22161040	1	0	0	0	0	0	0	0	1
26070847	5	0	0	0	0	0	0	1	6
21951870	14	0	1	0	0	0	0	2	17
21866163	1	0	0	0	0	0	0	0	1
30487072	5	0	0	0	0	0	0	2	7
22188894	13	0	0	0	0	0	0	0	13
73006289	2	0	0	0	0	0	0	0	2
22039864	1	0	0	0	0	0	0	0	1
21782881	8	0	1	0	0	0	0	1	10
21772690	4	0	1	0	0	0	0	2	7
22026215	7	2	0	0	0	0	0	0	9
22298991	11	0	0	0	0	0	0	5	16
22305556	7	0	0	0	0	0	0	2	9
21758531	1	0	0	0	0	0	0	0	1
22352805	4	0	1	0	0	0	0	0	5
21757097	7	0	0	0	0	0	0	1	8
21754446	11	0	0	0	0	0	0	1	12
21728143	9	0	1	0	0	1	0	1	12
21706557	0	0	3	0	0	0	0	0	3
22086056	7	0	0	0	0	1	0	1	9
22291423	45	0	0	0	0	0	0	12	57
22180681	12	0	0	0	0	0	0	3	15
22541594	15	0	0	0	0	0	0	5	20
21766568	7	0	0	0	0	0	0	4	11
22290206	2	1	1	0	0	0	0	3	7
21779520	12	0	0	0	0	0	0	3	15
22378120	7	0	0	0	0	0	0	2	9
22157310	2	0	0	0	0	0	0	0	2
22284419	13	0	0	0	0	0	0	3	16
30489393	10	0	0	0	0	0	0	2	12
21996636	0	0	0	0	0	0	0	1	1
21868697	11	0	0	0	0	0	0	4	15
21732540	1	0	0	0	0	0	0	0	1
22290931	7	0	0	0	0	0	0	6	13
21952965	15	0	1	0	0	0	0	1	17
22082115	3	0	1	0	0	1	0	0	5
22205705	8	0	0	0	0	0	0	13	21
21753768	4	0	1	0	0	0	0	0	5
22028307	10	0	0	0	0	0	0	0	10
21868701	8	0	0	0	0	0	0	4	12
22352503	4	0	2	0	0	0	0	2	8
21751463	6	0	0	0	0	0	0	3	9
22190341	2	0	2	0	0	0	0	1	5
21711101	4	0	1	0	0	0	0	0	5
22203311	5	0	0	0	0	0	0	0	5
22367896	25	0	1	0	0	1	0	11	38
21706905	5	0	1	0	0	0	0	0	6
21764646	14	0	0	0	0	0	0	4	18
22309845	11	0	0	0	0	0	0	1	12
21802530	10	0	0	0	0	0	0	2	12
22714065	6	0	0	0	0	0	0	3	9
21714495	7	0	0	0	0	0	0	2	9
26180235	7	0	0	0	0	0	0	0	7
22355111	18	0	0	0	0	0	0	4	22
21776954	10	0	0	0	0	1	0	1	12
21755973	5	0	0	0	0	0	0	1	6
21739501	13	0	1	0	0	0	0	1	15
22312021	22	0	2	0	0	0	0	5	29
21756953	9	0	3	0	0	0	0	1	13
21948534	4	0	0	0	0	0	0	1	5
22152318	2	0	0	0	0	0	0	0	2
22306111	9	0	0	0	0	0	0	1	10
21742634	4	0	0	0	0	0	0	1	5
21793549	11	0	0	0	0	0	0	0	11
21736855	14	0	1	0	0	0	0	1	16
21794081	0	0	2	0	0	0	0	0	2
22264779	1	0	2	0	0	0	0	0	3
22383352	14	0	0	0	0	0	0	2	16
22158642	1	0	0	0	0	0	0	0	1
21750793	2	0	0	0	0	0	0	0	2
21712824	2	0	0	0	0	1	0	2	5
22169482	6	0	0	0	0	0	0	3	9
21869201	7	0	0	0	0	0	0	3	10
22023089	5	1	1	0	0	0	0	1	8
22312269	10	0	0	0	0	0	0	10	20
21787042	6	0	0	0	0	0	0	0	6
27591905	3	0	0	0	0	0	0	0	3
22103104	0	0	0	0	0	0	0	2	2
22169971	8	0	0	0	0	0	0	1	9
22326073	1	0	0	0	0	0	0	0	1
25489810	4	0	0	0	0	0	0	1	5
21729093	5	0	0	0	0	0	0	1	6
26070839	2	0	0	0	0	0	0	0	2
22370153	13	0	0	0	0	0	0	1	14
22177698	6	0	0	0	0	0	0	4	10
40937976	10	0	0	0	0	0	0	0	10
21762201	9	0	0	1	0	0	0	1	11
21952850	9	0	0	0	0	0	0	0	9
22302026	9	0	0	0	0	0	0	4	13
25958909	3	0	2	0	0	0	0	3	8
22027301	2	0	0	0	0	0	0	1	3
75413302	1	0	0	0	0	0	0	0	1
21962961	1	0	0	0	0	0	0	0	1
22694943	16	0	0	0	0	0	0	4	20
21728682	8	0	0	0	0	1	0	3	12
21724547	2	0	0	1	0	0	0	1	4
21748683	5	1	0	0	0	0	0	2	8
75997673	3	0	0	0	0	0	0	0	3
21907757	1	0	0	0	0	0	0	0	1
21735492	6	0	0	0	0	0	0	2	8
22382445	4	0	0	0	0	0	0	0	4
21881464	1	0	0	0	0	0	0	0	1
22258035	0	0	0	0	0	0	0	1	1
21772371	12	1	0	0	0	0	0	2	15
21906980	6	0	0	0	0	0	0	3	9
21868671	9	1	0	0	0	0	0	1	11
22098585	3	0	0	0	0	0	0	0	3
21796718	0	1	11	2	0	0	0	0	14
21757208	2	0	0	0	0	0	0	1	3
21950598	9	0	0	0	0	0	0	1	10
21717427	5	0	0	0	0	0	0	3	8
21744572	13	1	1	0	0	0	0	0	15
22546502	27	0	0	0	0	0	0	3	30
22384316	1	0	0	0	0	0	0	0	1
22042041	6	0	0	0	0	0	0	1	7
21773769	5	0	0	0	0	0	0	0	5
26551543	2	0	0	0	0	1	0	0	3
22184503	3	0	0	0	0	0	0	2	5
21767921	6	0	1	0	0	0	0	1	8
21905193	13	0	1	0	0	0	0	4	18
24987778	0	0	1	0	0	0	0	0	1
21913153	6	0	0	0	0	0	0	1	7
22147837	10	0	0	0	0	0	0	1	11
21773513	13	0	1	0	0	0	0	5	19
22302701	4	0	0	0	0	0	0	1	5
21778191	0	0	1	0	0	0	0	0	1
22178988	14	1	0	0	0	0	0	2	17
21769834	5	0	0	0	0	0	0	2	7
22204237	3	0	0	0	0	0	0	1	4
21780145	19	0	0	0	0	1	0	3	23
22202188	3	0	0	0	0	0	0	2	5
22176829	3	0	2	0	0	0	0	0	5
22754962	11	0	1	0	0	0	0	0	12
22297715	15	0	1	0	0	0	0	5	21
21770361	7	0	0	0	0	0	0	0	7
21701890	7	0	1	1	0	0	0	3	12
21703574	0	0	5	3	0	0	0	0	8
22167544	9	0	0	0	0	0	0	2	11
21795193	4	0	0	0	0	0	0	2	6
21783845	2	0	0	0	0	0	0	0	2
21756686	11	0	1	0	0	0	0	2	14
22153870	8	0	0	0	0	0	0	1	9
21873208	9	0	1	0	0	0	0	6	16
22737952	7	0	1	0	0	0	0	0	8
22215336	8	0	0	0	0	0	0	2	10
22360603	3	0	1	0	0	1	0	1	6
22256181	6	0	1	0	0	0	0	0	7
22291482	34	0	1	0	0	0	0	14	49
21791759	8	0	0	0	0	0	0	0	8
21749426	1	0	2	0	0	0	0	1	4
22311998	8	0	0	0	0	0	0	4	12
22373241	4	1	0	0	0	0	0	1	6
22301593	8	0	1	0	0	0	0	3	12
22352171	6	0	0	0	0	0	0	1	7
28015363	1	0	0	0	0	0	0	0	1
22196803	1	0	1	0	0	0	1	0	3
21704911	5	0	1	0	0	1	0	2	9
21943583	4	0	0	0	0	0	0	2	6
22354786	11	0	0	0	0	0	0	2	13
22390600	3	0	0	0	0	0	0	0	3
21732477	2	0	1	0	0	0	0	0	3
21741654	3	0	1	0	0	0	0	2	6
22354417	9	0	0	0	0	0	0	1	10
21948348	9	0	0	0	0	0	0	2	11
21950547	5	0	1	0	0	0	0	1	7
21951594	5	0	0	0	0	0	0	2	7
22201271	0	0	0	0	0	0	0	2	2
22542451	2	0	0	0	0	0	0	1	3
21867551	1	0	0	0	0	0	0	3	4
22376178	2	1	6	2	0	28	1	171	211
21775001	3	0	0	0	0	0	0	2	5
22348701	1	0	7	0	0	1	0	0	9
22517448	2	0	0	0	0	0	0	0	2
22260943	6	0	0	0	0	0	0	2	8
22000054	1	0	0	0	0	0	0	1	2
22101870	1	0	0	0	0	0	0	0	1
22348930	5	0	0	0	0	0	0	1	6
21773874	7	0	1	0	0	0	0	1	9
22164812	6	0	0	0	0	0	0	1	7
21724326	0	0	11	0	0	1	0	0	12
21953805	14	0	0	0	0	0	0	4	18
21723621	2	0	1	0	0	0	0	3	6
22289356	2	0	0	0	0	0	0	1	3
21969256	2	1	1	0	0	0	0	2	6
22710591	1	0	0	0	0	0	0	0	1
21870713	2	0	0	0	0	0	0	0	2
21797854	2	0	0	0	0	0	0	0	2
21723893	0	0	6	9	0	0	0	0	15
21739030	8	0	0	0	0	0	0	3	11
21966192	1	0	0	0	0	0	0	0	1
22171410	2	0	0	0	0	0	0	0	2
21775516	4	0	1	0	0	0	0	0	5
21737941	9	0	0	0	0	0	0	0	9
21749370	6	0	0	0	0	0	0	4	10
21893594	1	0	0	0	0	0	0	2	3
73760951	1	0	9	7	0	2	0	0	19
21802572	4	0	1	0	0	0	0	0	5
22352741	6	0	1	1	0	0	0	0	8
21960631	1	0	0	0	0	0	0	0	1
22087311	8	3	1	1	0	0	0	0	13
22280782	5	0	0	0	0	0	0	3	8
22236325	1	0	0	0	0	0	0	0	1
21701822	3	0	3	0	0	0	0	2	8
22498591	8	1	0	0	0	0	0	3	12
80091091	1	0	0	0	0	0	0	0	1
22192395	10	0	1	0	0	0	0	4	15
22544275	17	0	1	0	0	0	0	4	22
21726493	0	0	2	2	0	0	0	0	4
21794375	5	0	0	0	0	0	0	0	5
21786798	0	0	8	3	0	0	0	0	11
21722579	0	0	1	0	0	0	0	0	1
21712638	0	0	9	4	0	0	0	1	14
22307991	4	0	0	0	0	0	0	2	6
21700753	0	0	0	1	0	1	0	0	2
22148701	37	1	1	0	0	1	0	22	62
73652300	5	0	0	0	0	0	0	0	5
21723613	57	1	33	13	0	3	3	5	115
21786593	6	0	0	0	0	0	0	0	6
22163204	2	0	0	0	0	0	0	0	2
22297073	7	0	0	0	0	0	0	1	8
75305950	2	0	0	0	0	0	0	0	2
21709688	5	2	2	0	0	0	0	0	9
21946213	5	1	0	0	0	0	0	1	7
21811971	4	0	0	0	0	0	0	2	6
21723753	0	0	4	0	0	1	1	0	6
21947295	6	1	0	0	0	0	0	4	11
22152148	5	0	2	0	0	1	0	0	8
22293451	3	0	0	0	0	0	0	0	3
22080171	3	0	1	0	0	0	0	0	4
22373306	11	0	0	0	0	0	0	9	20
21905223	1	0	1	0	0	0	0	0	2
22370307	13	0	0	0	0	0	0	12	25
22286888	2	0	0	0	0	0	6	5	13
21700851	0	0	2	0	0	0	10	0	12
21757372	9	0	0	0	0	0	0	3	12
21913331	5	2	0	0	0	0	0	1	8
22290915	5	0	0	0	0	0	0	3	8
22280189	0	0	0	2	0	0	0	1	3
21748624	6	0	0	0	0	0	0	3	9
21701504	1	1	2	0	0	2	0	0	6
21768820	8	0	1	0	0	0	0	0	9
21952558	7	0	0	0	0	0	0	0	7
21904251	5	0	2	0	0	1	0	0	8
21706263	17	0	2	5	0	0	0	3	27
21755957	14	0	0	0	0	0	0	6	20
21795215	6	0	0	0	0	1	0	1	8
22310673	8	0	0	0	0	0	0	2	10
22391886	1	0	0	0	0	0	0	0	1
21795703	13	0	0	0	0	0	0	1	14
22354522	9	0	0	0	0	0	0	2	11
21718865	11	0	1	5	0	0	0	5	22
21708312	27	0	4	0	0	3	0	2	36
21754438	3	0	0	0	0	0	0	1	4
21790388	2	0	0	0	0	0	0	0	2
21725446	0	0	8	3	0	0	0	1	12
22148540	2	0	0	0	0	0	0	0	2
21790426	3	0	0	0	0	0	0	0	3
21811954	4	0	0	0	0	0	0	6	10
22171665	8	0	0	0	0	0	0	2	10
22333177	0	0	0	0	0	0	0	1	1
22301852	10	0	0	0	0	0	0	2	12
21964696	4	0	0	0	0	0	0	1	5
22306617	11	0	0	0	0	0	0	6	17
21862036	0	0	0	0	0	0	0	3	3
22375198	24	0	3	0	0	4	0	29	60
21866929	2	0	0	0	0	0	0	0	2
22307966	4	0	0	0	0	0	0	4	8
22202501	2	0	0	0	0	0	0	2	4
21698279	3	0	0	0	0	0	0	1	4
21861757	0	0	0	0	0	0	0	2	2
21954526	3	0	1	0	0	0	0	3	7
22673261	0	0	0	0	0	1	0	0	1
22183922	5	0	0	0	0	0	0	2	7
26093375	0	0	3	4	0	0	0	0	7
26766621	1	0	0	0	0	0	0	0	1
21906823	4	0	0	0	0	0	0	3	7
22098569	8	1	0	0	0	0	0	0	9
21987301	0	0	0	0	0	0	0	1	1
28121350	1	0	0	0	0	0	0	1	2
21760772	7	0	1	0	0	0	0	0	8
21748063	13	0	1	0	0	0	0	2	16
22087231	6	0	0	0	0	0	0	1	7
22150480	0	0	3	1	0	0	0	0	4
26057913	5	0	0	0	0	0	0	0	5
21752753	7	0	0	0	0	0	0	1	8
21728950	2	0	1	0	0	0	0	0	3
21913315	18	0	1	0	0	0	0	3	22
22285202	2	0	0	0	0	0	0	0	2
21731331	12	0	0	0	0	0	0	3	15
22075381	1	1	0	0	0	0	0	0	2
25480880	1	0	0	0	0	0	0	0	1
21706484	0	0	12	2	0	0	0	0	14
21748250	1	0	0	0	0	1	0	1	3
22190279	20	2	3	0	0	0	0	3	28
21866783	10	0	0	0	0	0	0	3	13
22181024	14	0	0	0	0	0	0	1	15
22370374	5	0	0	0	0	0	0	10	15
21705011	4	1	5	0	0	0	0	0	10
21755647	12	2	0	0	0	0	0	1	15
22154434	3	0	1	0	0	0	0	2	6
21951802	5	0	1	0	0	0	0	1	7
22351477	7	0	1	0	0	1	0	1	10
22545824	8	0	0	0	0	0	0	1	9
22352449	4	0	0	0	0	0	0	0	4
22369058	7	0	0	0	0	0	0	3	10
22179852	18	0	1	0	0	0	0	4	23
22088482	8	0	0	0	0	0	0	1	9
26153467	7	0	0	0	0	0	0	2	9
21750319	6	0	2	0	0	0	0	5	13
22180346	0	0	0	0	0	0	30	0	30
22368329	7	0	0	0	0	0	0	2	9
22022651	9	0	0	0	0	0	0	0	9
22293272	9	0	6	1	0	0	0	4	20
22374752	7	0	0	0	0	0	0	0	7
22369368	10	0	2	0	0	0	0	13	25
27453154	6	0	0	0	0	0	0	0	6
27825256	2	0	0	0	0	0	0	1	3
22543376	2	0	0	0	0	0	0	1	3
22178554	15	0	1	1	0	0	0	3	20
22385207	0	0	2	6	0	0	0	0	8
22369015	16	0	0	0	0	0	0	6	22
22544071	9	0	1	0	0	0	0	2	12
22096833	1	0	0	0	0	0	0	0	1
21750351	9	0	1	0	0	0	0	3	13
21772738	5	0	0	0	0	0	0	2	7
21786631	7	0	0	0	0	0	0	4	11
22082875	3	0	1	0	0	0	0	1	5
22370421	11	0	0	0	0	1	0	6	18
22302875	6	3	6	0	0	1	0	0	16
22091882	1	0	0	0	0	0	0	0	1
21745722	12	0	0	0	0	0	0	0	12
22356207	0	1	3	0	0	0	0	0	4
21703272	7	0	1	0	0	0	0	2	10
27115445	3	0	0	0	0	0	0	0	3
21948615	10	0	0	0	0	0	0	0	10
22712925	16	0	0	0	0	0	0	5	21
41636180	1	0	0	0	0	0	0	0	1
21725080	8	0	2	1	0	0	0	3	14
21754756	10	0	0	0	0	0	0	1	11
22310967	4	0	0	0	0	0	0	1	5
21747717	9	0	0	0	0	0	0	1	10
22397451	3	0	0	0	0	0	0	1	4
22305645	6	0	0	0	0	0	0	5	11
21756678	3	1	1	0	0	0	0	10	15
22350497	0	0	2	1	0	1	0	0	4
21941998	3	0	1	0	0	0	0	2	6
21765936	7	0	0	0	0	0	0	2	9
26554241	9	0	0	0	0	1	0	0	10
21952892	12	0	3	0	0	0	0	2	17
22301674	10	1	0	0	0	0	0	3	14
22292683	5	0	1	0	0	2	0	0	8
22370170	12	0	0	0	0	0	0	3	15
21951985	9	0	1	0	0	0	0	7	17
21748209	7	0	1	0	0	0	0	0	8
22203923	9	1	0	0	0	0	0	3	13
21952884	7	0	0	0	0	0	0	2	9
21738599	11	0	0	0	0	0	0	0	11
21726264	2	0	2	0	0	1	0	0	5
21766223	10	0	0	0	0	0	0	3	13
22087371	7	0	0	0	0	1	0	1	9
22309781	6	0	0	0	0	0	0	6	12
21715840	0	0	1	0	0	0	0	0	1
21969302	3	0	0	0	0	0	0	0	3
22104747	1	0	0	0	0	0	0	2	3
22296409	8	0	3	0	0	0	0	0	11
22290869	6	0	0	0	0	1	0	3	10
21775214	14	0	0	0	0	0	0	5	19
21861285	4	0	0	0	0	0	0	2	6
21913064	10	0	0	0	0	0	0	6	16
22373845	19	0	1	0	0	0	0	10	30
22381937	4	0	0	0	0	0	0	1	5
21789380	0	1	0	0	0	0	0	0	1
22308580	10	0	0	0	0	0	0	3	13
22301283	2	0	1	0	0	0	0	0	3
21713235	3	0	1	1	0	0	0	5	10
21693421	1	0	9	20	0	0	0	0	30
22499890	3	0	1	0	0	0	0	1	5
21963720	8	0	1	0	0	0	0	2	11
26165368	0	0	5	0	0	1	0	0	6
21775761	2	0	1	0	0	0	0	3	6
22350373	2	0	1	0	0	0	0	0	3
22368221	25	0	0	0	0	0	0	13	38
22237089	2	0	0	0	0	0	0	0	2
22202994	3	0	0	0	0	0	0	0	3
22237658	1	0	0	0	0	0	0	0	1
22181644	18	0	5	0	0	0	0	7	30
22172092	4	0	0	0	0	0	0	4	8
21911045	1	0	0	0	0	0	0	0	1
22167293	2	0	0	0	0	0	0	0	2
21711810	0	0	8	0	0	0	0	0	8
21806578	3	0	1	0	0	0	0	3	7
21756350	5	0	1	0	0	0	0	0	6
21727422	2	0	1	0	0	0	0	3	6
22204091	6	0	1	0	0	0	0	3	10
26269449	3	1	0	0	0	0	0	2	6
21752427	2	0	0	0	0	0	0	4	6
21715882	5	0	3	4	0	0	0	0	12
22541527	8	0	0	0	0	1	37	52	98
21750696	6	0	1	0	0	0	0	0	7
21860467	0	1	0	0	0	0	0	1	2
22382828	15	0	1	0	0	0	0	1	17
22149821	6	0	0	0	0	0	0	3	9
22194207	1	0	0	0	0	0	0	1	2
21749817	8	0	0	0	0	0	0	3	11
22077740	6	0	0	0	0	1	0	1	8
21785350	17	0	0	0	0	0	0	6	23
22352473	5	0	0	0	0	0	0	0	5
22233938	0	0	0	0	0	0	0	1	1
22300228	11	0	0	0	0	0	0	4	15
21722064	0	0	3	2	0	0	0	0	5
21779619	13	1	5	0	0	1	0	0	20
22180788	7	0	0	0	0	1	0	1	9
22183086	5	0	0	0	0	0	0	2	7
22190759	8	0	0	0	0	1	0	5	14
21785546	4	0	0	0	0	0	0	0	4
21751056	14	0	1	0	0	0	0	0	15
21755876	9	0	0	0	0	0	0	3	12
21948453	3	0	0	0	0	0	0	0	3
22689184	1	0	0	0	0	0	0	0	1
21739676	6	0	0	0	0	0	0	2	8
22384596	7	0	0	0	0	0	0	3	10
22283781	5	0	0	0	0	0	0	3	8
22004874	0	0	0	0	0	0	0	1	1
25215477	0	0	2	0	0	0	0	0	2
22367217	6	0	1	0	0	0	0	2	9
21959081	4	0	1	0	0	0	0	3	8
21783772	7	0	0	0	0	0	0	3	10
21726604	3	0	0	1	0	0	0	1	5
22306285	7	0	0	0	0	0	0	3	10
25685228	1	0	0	0	0	0	0	0	1
40991903	0	0	0	0	0	0	0	1	1
22280448	8	0	1	0	0	0	0	0	9
21742251	2	0	0	0	0	0	0	0	2
42793335	0	0	15	16	0	3	0	0	34
22352651	5	0	0	0	0	0	0	1	6
21698929	7	0	2	0	0	0	0	5	14
21802521	6	0	0	0	0	0	0	1	7
22295551	2	0	1	0	0	0	0	3	6
22395482	7	0	0	0	0	0	0	2	9
21943125	4	0	1	0	0	0	0	0	5
22028714	9	0	0	0	0	0	0	1	10
21753377	8	0	0	0	0	0	0	6	14
22158103	2	0	0	0	0	0	0	2	4
21802360	5	0	0	0	0	0	0	2	7
21785783	10	0	0	0	0	0	0	2	12
21740151	8	0	1	1	0	0	0	4	14
21965561	5	0	0	0	0	0	0	2	7
21943613	0	0	1	0	0	0	0	0	1
21953333	5	0	0	0	0	0	0	0	5
21757658	16	0	0	0	0	0	0	2	18
22019961	7	0	0	0	0	0	0	0	7
22500120	6	0	1	0	0	0	0	0	7
22163271	2	0	0	0	0	0	0	0	2
21718962	2	0	2	15	0	0	0	0	19
21715173	2	0	0	1	0	0	0	8	11
22169105	4	0	0	0	0	0	0	2	6
21713685	0	0	1	1	0	0	0	0	2
22039210	3	0	1	0	0	0	0	2	6
21796785	9	0	0	0	0	0	0	4	13
21784183	13	0	0	0	0	0	0	0	13
21775290	6	1	2	0	0	0	0	1	10
22499431	4	1	0	0	0	0	0	2	7
21698171	3	0	0	0	0	0	0	2	5
22309691	11	0	0	0	0	0	0	3	14
22312579	13	0	0	0	0	0	0	8	21
21709041	0	0	1	1	0	0	0	0	2
22190635	4	0	1	6	0	3	0	1	15
22544992	5	0	0	0	0	0	0	4	9
28382773	11	0	0	0	0	0	0	1	12
22752943	3	0	1	0	0	0	0	2	6
21769273	8	0	0	0	0	0	0	9	17
21725128	3	1	3	1	0	0	0	2	10
22029168	1	0	0	0	0	0	0	2	3
21715751	9	1	1	1	0	0	0	6	18
22022970	8	0	1	0	0	0	0	4	13
22102868	6	1	0	0	0	0	0	1	8
21753148	6	0	3	0	0	0	0	3	12
21750301	6	0	0	0	0	0	0	2	8
21710210	12	0	1	0	0	0	0	0	13
22353739	2	0	0	0	0	0	0	0	2
22731083	0	0	0	6	0	0	0	0	6
21743401	5	0	0	0	0	0	0	0	5
21749582	0	0	13	4	0	0	0	0	17
22162119	2	0	0	0	0	0	0	0	2
21710465	2	0	1	0	0	0	0	0	3
21739692	8	0	12	0	0	2	0	4	26
22289844	16	0	0	0	0	0	0	2	18
22290001	12	0	0	0	0	0	0	0	12
22369317	14	0	0	0	0	0	0	7	21
22099361	16	0	0	0	0	62	0	4	82
22694986	16	1	0	0	0	0	0	5	22
22167994	4	0	2	0	0	0	0	2	8
21763674	6	0	1	0	0	0	0	1	8
22216651	2	0	0	0	0	2	0	1	5
22087443	9	0	0	0	0	0	0	2	11
22357203	2	0	0	0	0	0	0	1	3
21726973	3	0	2	0	0	0	0	0	5
21949301	7	0	0	0	0	0	0	1	8
22369651	13	0	1	0	0	0	0	2	16
22769722	7	0	0	0	0	0	0	4	11
22084916	5	0	0	0	0	0	0	1	6
22184929	4	0	0	0	0	0	0	3	7
22188479	13	0	2	0	0	0	0	1	16
22367870	7	0	0	0	0	0	0	9	16
21738866	5	0	0	0	0	0	1	3	9
21741603	2	0	4	4	0	0	0	0	10
21790973	5	0	0	0	0	0	0	1	6
21753911	8	0	2	2	0	0	0	2	14
21871477	18	0	0	0	0	0	0	13	31
26134616	5	0	0	0	0	0	0	0	5
21715556	3	0	2	0	0	0	0	3	8
22499261	2	0	0	0	0	0	0	3	5
21733643	8	0	0	0	0	0	0	7	15
21795151	2	0	0	0	0	0	0	3	5
21798311	1	0	0	0	0	0	0	1	2
22377531	4	0	1	0	0	0	0	0	5
22182543	10	0	0	0	0	0	0	4	14
21762341	0	0	3	0	0	1	0	0	4
21737959	5	0	0	0	0	0	0	1	6
22354841	38	1	1	0	0	0	0	1	41
27858294	20	0	0	0	0	0	0	0	20
22373403	18	0	1	0	0	0	0	10	29
21912459	3	0	0	0	0	0	0	1	4
22291466	31	0	1	0	0	0	0	16	48
21772037	3	0	1	0	0	0	0	0	4
21717826	4	0	1	0	0	0	0	0	5
22498451	5	3	1	2	0	0	0	2	13
21714649	11	0	0	1	0	0	0	2	14
21867348	3	0	0	0	0	0	0	5	8
22172718	1	0	0	0	0	0	0	1	2
21862851	6	0	0	0	0	0	0	4	10
26631962	1	0	0	0	0	0	0	0	1
22105999	4	0	0	0	0	0	0	4	8
22242601	2	0	0	0	0	0	0	1	3
21813914	1	0	0	0	0	0	0	0	1
21704465	4	0	3	0	0	0	0	0	7
21910642	4	0	0	0	0	0	0	1	5
22179062	3	0	0	0	0	0	0	0	3
22305874	6	0	0	0	0	0	0	4	10
22287442	1	0	0	0	0	0	0	0	1
22714324	2	0	0	0	0	0	0	1	3
21774501	5	0	0	0	0	0	0	0	5
22354042	3	0	0	0	0	0	0	1	4
22286896	2	0	0	0	0	0	0	1	3
27720993	2	0	0	0	0	0	0	0	2
22183574	8	0	0	0	0	0	0	1	9
22040960	12	0	0	0	0	0	0	3	15
21735531	6	0	0	0	0	0	0	5	11
21712573	7	0	1	0	0	0	0	6	14
22354492	5	0	0	0	0	0	0	1	6
22303995	15	0	0	0	0	0	0	2	17
22205691	5	0	0	0	0	0	0	1	6
21780013	11	0	1	0	0	0	0	1	13
21950067	8	0	1	0	0	0	0	3	12
22546871	14	0	0	0	0	0	0	2	16
22007211	2	0	0	0	0	0	0	1	3
25787799	12	0	0	0	0	0	0	2	14
21727104	1	0	0	1	0	0	0	2	4
22087206	4	0	0	0	0	0	0	0	4
22547118	7	0	1	0	0	0	0	2	10
40937895	5	0	0	0	0	1	0	0	6
21872678	1	0	0	0	0	0	0	2	3
21699194	5	0	0	0	0	0	0	0	5
22311505	6	0	0	0	0	0	0	1	7
21754136	10	0	0	0	0	0	0	1	11
22083553	2	0	1	0	0	0	0	1	4
21751013	6	0	0	0	0	0	0	2	8
21867071	5	0	0	0	0	0	0	2	7
21759936	6	0	0	0	0	0	0	1	7
21710171	2	0	0	0	0	0	0	0	2
22184678	0	0	1	0	0	0	0	0	1
22184121	11	0	0	0	0	0	0	0	11
22019677	2	0	0	0	0	0	0	0	2
22292896	16	0	1	0	0	0	0	1	18
22242473	26	1	0	0	0	0	0	9	36
21738084	7	0	0	0	0	0	0	2	9
